Student ID,Subject,Previous Score,Time Left,Subject Importance,Preferred Learning Style
53.0,Computer Science,57.0,36.0,4.0,Practice
53.0,Physics,70.0,52.0,5.0,Lectures
53.0,Biology,78.0,38.0,4.0,Lectures
53.0,Physics,67.0,33.0,4.0,Lectures
53.0,Science,86.0,30.0,5.0,Lectures-Visual
53.0,Biology,68.0,26.0,1.0,Lectures-Reading
53.0,Physics,84.0,27.0,5.0,Visual
53.0,History,78.0,22.0,1.0,Lectures-Practical
53.0,Computer Science,72.0,36.0,4.0,Visual
53.0,Mathematics,80.0,34.0,5.0,Reading-Lectures
53.0,Computer Science,77.0,24.0,5.0,Practice
53.0,Physics,76.0,34.0,5.0,Practical
53.0,English,82.0,36.0,5.0,Lectures
54.0,Physics,76.0,49.0,4.0,Practice-Reading
54.0,English,65.0,43.0,5.0,Practice-Practical
54.0,Economics,78.0,30.0,3.0,Reading
54.0,English,74.0,19.0,1.0,Visual-Reading
54.0,Computer Science,71.0,37.0,5.0,Lectures-Reading
54.0,Biology,68.0,26.0,4.0,Practice-Lectures
54.0,English,72.0,43.0,5.0,Practice-Practical
54.0,Computer Science,79.0,53.0,5.0,Practice-Reading
54.0,Geography,69.0,11.0,1.0,Practice
54.0,Computer Science,83.0,21.0,5.0,Practical
54.0,Geography,76.0,25.0,2.0,Practice
54.0,Computer Science,97.0,34.0,4.0,Practical-Visual
54.0,Physics,67.0,32.0,5.0,Practical
54.0,Computer Science,88.0,33.0,5.0,Practice-Practical
54.0,Mathematics,72.0,38.0,5.0,Practical-Practice
54.0,Science,84.0,28.0,5.0,Lectures-Reading
54.0,Computer Science,69.0,46.0,5.0,Practical
54.0,Economics,80.0,49.0,1.0,Practice-Visual
54.0,Computer Science,67.0,31.0,5.0,Practice
54.0,Computer Science,82.0,17.0,5.0,Lectures-Visual
55.0,Biology,84.0,43.0,4.0,Practice-Lectures
55.0,History,78.0,11.0,1.0,Practice-Visual
55.0,Economics,78.0,34.0,2.0,Reading
55.0,Mathematics,92.0,35.0,4.0,Lectures
55.0,Science,81.0,43.0,5.0,Reading-Lectures
55.0,Chemistry,62.0,29.0,5.0,Practice
55.0,Mathematics,88.0,51.0,5.0,Lectures-Visual
55.0,Computer Science,70.0,23.0,5.0,Practical-Lectures
55.0,Economics,68.0,9.0,5.0,Practical
55.0,Computer Science,76.0,30.0,5.0,Lectures
55.0,Economics,60.0,36.0,3.0,Lectures
55.0,Science,69.0,21.0,4.0,Practical
55.0,English,83.0,37.0,4.0,Visual-Reading
55.0,Geography,69.0,41.0,3.0,Visual
55.0,English,81.0,40.0,2.0,Practice-Reading
55.0,Science,67.0,45.0,5.0,Reading-Visual
55.0,Biology,65.0,19.0,4.0,Practice
55.0,English,100.0,36.0,4.0,Visual-Reading
55.0,Physics,76.0,29.0,5.0,Practice-Lectures
55.0,Economics,65.0,33.0,4.0,Practice-Reading
56.0,Science,83.0,7.0,5.0,Practice
56.0,Science,77.0,34.0,5.0,Reading
56.0,Mathematics,70.0,29.0,5.0,Practical-Visual
56.0,English,56.0,35.0,5.0,Lectures
56.0,Geography,77.0,31.0,4.0,Visual-Practical
56.0,Economics,89.0,32.0,1.0,Practice
56.0,Biology,72.0,34.0,3.0,Practical-Practice
56.0,Chemistry,70.0,46.0,4.0,Visual-Reading
56.0,Science,69.0,42.0,4.0,Reading-Practice
56.0,Computer Science,82.0,39.0,4.0,Practice
56.0,Science,83.0,36.0,4.0,Visual
56.0,Chemistry,74.0,35.0,5.0,Reading-Practice
56.0,Chemistry,76.0,29.0,4.0,Lectures-Reading
56.0,Geography,76.0,34.0,1.0,Practice-Reading
56.0,History,54.0,36.0,3.0,Practice
56.0,Economics,55.0,30.0,3.0,Lectures
56.0,Physics,81.0,14.0,5.0,Practice
56.0,Mathematics,68.0,34.0,5.0,Lectures-Visual
56.0,Computer Science,79.0,26.0,4.0,Practice-Visual
56.0,Physics,76.0,17.0,4.0,Lectures
57.0,Mathematics,79.0,37.0,4.0,Reading
57.0,English,80.0,36.0,5.0,Practice
57.0,Science,54.0,31.0,5.0,Visual
57.0,Economics,77.0,29.0,2.0,Lectures
57.0,Science,71.0,26.0,4.0,Practice
57.0,Science,54.0,25.0,4.0,Lectures
57.0,Economics,76.0,22.0,3.0,Visual
57.0,Physics,77.0,34.0,5.0,Practice
57.0,Computer Science,58.0,24.0,4.0,Practical
57.0,Chemistry,89.0,20.0,5.0,Lectures-Practice
57.0,Physics,75.0,16.0,5.0,Practical-Lectures
57.0,Chemistry,79.0,30.0,4.0,Visual
57.0,Biology,75.0,28.0,2.0,Practical-Lectures
57.0,Economics,76.0,27.0,3.0,Practice-Visual
57.0,Physics,80.0,27.0,5.0,Reading
57.0,Science,93.0,9.0,5.0,Reading
57.0,Biology,77.0,37.0,4.0,Reading
57.0,History,85.0,29.0,2.0,Reading
57.0,Chemistry,85.0,29.0,4.0,Visual
57.0,History,76.0,35.0,5.0,Lectures
58.0,English,75.0,12.0,4.0,Lectures-Practical
58.0,Geography,91.0,39.0,3.0,Reading
58.0,History,90.0,29.0,3.0,Practical
58.0,Geography,77.0,14.0,5.0,Lectures-Reading
58.0,Mathematics,67.0,22.0,5.0,Practice
58.0,History,66.0,29.0,2.0,Practical
58.0,Science,68.0,23.0,4.0,Practice
58.0,Science,78.0,20.0,5.0,Practical
58.0,Computer Science,74.0,22.0,5.0,Lectures
58.0,Mathematics,63.0,21.0,5.0,Lectures-Practice
58.0,Computer Science,68.0,22.0,5.0,Lectures-Practice
58.0,History,62.0,34.0,5.0,Practice
58.0,Physics,86.0,37.0,5.0,Practice
58.0,Biology,75.0,21.0,3.0,Lectures-Practical
58.0,Mathematics,67.0,20.0,4.0,Lectures-Visual
58.0,Chemistry,78.0,43.0,4.0,Visual-Practice
58.0,Geography,83.0,18.0,3.0,Lectures
58.0,Economics,86.0,45.0,4.0,Reading-Practical
58.0,Geography,73.0,42.0,4.0,Lectures-Reading
58.0,Chemistry,82.0,18.0,4.0,Reading
59.0,Geography,62.0,47.0,2.0,Practical
59.0,Economics,67.0,35.0,2.0,Practical
59.0,Biology,73.0,41.0,4.0,Visual-Practice
59.0,Physics,102.0,28.0,5.0,Visual-Practice
59.0,Science,82.0,24.0,5.0,Practice-Reading
59.0,Biology,74.0,29.0,3.0,Reading-Practice
59.0,Economics,72.0,26.0,1.0,Practice-Practical
59.0,Science,79.0,25.0,4.0,Visual
59.0,Biology,80.0,35.0,4.0,Practical
59.0,Chemistry,76.0,10.0,5.0,Lectures
59.0,Science,88.0,29.0,5.0,Reading-Visual
59.0,Chemistry,93.0,35.0,5.0,Practical-Reading
59.0,Mathematics,65.0,39.0,5.0,Reading-Lectures
59.0,Mathematics,79.0,32.0,5.0,Reading-Practice
59.0,Computer Science,72.0,26.0,4.0,Visual
59.0,Physics,75.0,39.0,4.0,Visual
59.0,Biology,82.0,30.0,5.0,Reading-Lectures
59.0,Physics,73.0,26.0,4.0,Practice
59.0,English,68.0,28.0,2.0,Practical
59.0,Physics,71.0,21.0,5.0,Practical-Reading
60.0,Physics,74.0,29.0,5.0,Lectures-Reading
60.0,Computer Science,72.0,23.0,4.0,Practice-Practical
60.0,Mathematics,78.0,38.0,4.0,Visual-Lectures
60.0,Physics,64.0,21.0,5.0,Practical
60.0,Economics,85.0,5.0,1.0,Practical
60.0,Chemistry,60.0,24.0,4.0,Practice
60.0,History,83.0,24.0,5.0,Practice
60.0,English,76.0,34.0,1.0,Lectures-Reading
60.0,Geography,73.0,43.0,3.0,Lectures-Practice
60.0,English,76.0,17.0,3.0,Reading-Visual
60.0,Biology,76.0,37.0,2.0,Reading
60.0,Science,79.0,57.0,5.0,Reading
60.0,Mathematics,55.0,29.0,5.0,Reading-Lectures
60.0,English,59.0,39.0,3.0,Reading-Lectures
60.0,History,87.0,31.0,3.0,Practical-Practice
60.0,Geography,69.0,27.0,2.0,Visual
60.0,Chemistry,83.0,21.0,4.0,Practice
60.0,English,78.0,15.0,2.0,Practical-Reading
60.0,Computer Science,94.0,28.0,4.0,Practice
60.0,Mathematics,71.0,22.0,5.0,Reading-Lectures
61.0,History,80.0,17.0,3.0,Practice
61.0,Chemistry,81.0,23.0,4.0,Lectures-Practical
61.0,History,73.0,55.0,1.0,Practical-Visual
61.0,Physics,90.0,34.0,4.0,Reading
61.0,Science,77.0,31.0,4.0,Practical
61.0,Biology,80.0,27.0,4.0,Practice-Lectures
61.0,Biology,96.0,24.0,5.0,Practical-Practice
61.0,Physics,109.0,40.0,5.0,Practice-Practical
61.0,English,60.0,26.0,5.0,Practice-Visual
61.0,Science,69.0,22.0,5.0,Practice
61.0,Chemistry,58.0,29.0,5.0,Visual
61.0,Mathematics,91.0,38.0,4.0,Practical
61.0,Mathematics,77.0,36.0,5.0,Practical
61.0,English,83.0,18.0,1.0,Practical-Practice
61.0,Economics,70.0,49.0,1.0,Lectures-Visual
61.0,History,75.08080301129235,23.0,5.0,Practical-Reading
61.0,History,84.0,18.0,2.0,Practice-Lectures
61.0,Geography,93.0,22.0,2.0,Reading
61.0,History,69.0,35.0,3.0,Visual
61.0,Computer Science,102.0,17.0,5.0,Reading-Practice
62.0,Mathematics,54.0,26.0,4.0,Practice-Visual
62.0,Economics,95.0,47.0,4.0,Reading-Practice
62.0,English,86.0,33.0,5.0,Lectures-Practice
62.0,Chemistry,71.0,32.0,5.0,Lectures
62.0,English,79.0,22.0,5.0,Lectures
62.0,Economics,83.0,33.0,1.0,Practical-Lectures
62.0,Computer Science,88.0,39.0,5.0,Reading-Practical
62.0,Computer Science,84.0,30.0,5.0,Lectures
62.0,History,89.0,25.0,3.0,Visual-Practice
62.0,Biology,61.0,36.0,1.0,Practice-Practical
62.0,Chemistry,84.0,30.0,5.0,Practice-Lectures
62.0,English,83.0,37.0,2.0,Practice
62.0,Chemistry,55.0,33.0,4.0,Reading-Visual
62.0,Biology,78.0,19.0,2.0,Practical-Visual
62.0,Economics,54.0,32.0,2.0,Visual
62.0,Physics,73.0,35.0,5.0,Visual
62.0,History,84.0,34.0,2.0,Practice
62.0,Geography,64.0,28.0,1.0,Practical-Visual
62.0,Science,75.0,40.0,4.0,Visual-Practice
62.0,Chemistry,92.0,33.0,5.0,Visual-Lectures
63.0,Mathematics,86.0,41.0,5.0,Lectures-Reading
63.0,Chemistry,79.0,31.0,5.0,Reading
63.0,Science,77.0,37.0,4.0,Practice
63.0,Biology,76.0,46.0,2.0,Practical
63.0,Biology,85.0,36.0,2.0,Practice
63.0,Biology,70.0,24.0,5.0,Practical-Practice
63.0,Physics,73.0,24.0,4.0,Practical
63.0,Computer Science,69.0,11.0,5.0,Reading-Practice
63.0,Chemistry,62.0,27.0,5.0,Practical
63.0,Biology,77.0,39.0,1.0,Practice
63.0,Science,85.0,44.0,4.0,Practice-Reading
63.0,Science,67.0,29.0,5.0,Practical-Lectures
63.0,Economics,76.0,11.0,4.0,Lectures
63.0,Physics,82.0,43.0,5.0,Practice
63.0,Chemistry,78.0,29.0,4.0,Lectures-Reading
63.0,Economics,54.0,26.0,4.0,Lectures-Visual
63.0,Mathematics,65.0,26.0,5.0,Reading
63.0,Mathematics,86.0,36.0,5.0,Practical
63.0,History,80.0,28.0,4.0,Reading-Practice
63.0,Biology,80.0,27.0,5.0,Practical
64.0,History,66.0,44.0,2.0,Practical-Reading
64.0,Chemistry,79.0,36.0,4.0,Visual
64.0,Mathematics,70.0,31.0,5.0,Reading-Lectures
64.0,English,89.0,37.0,4.0,Lectures-Reading
64.0,Chemistry,65.0,45.0,4.0,Lectures
64.0,Science,72.0,45.0,5.0,Visual
64.0,Computer Science,83.0,30.0,5.0,Practice-Lectures
64.0,Economics,66.0,22.0,4.0,Lectures
64.0,Computer Science,73.0,34.0,4.0,Practical-Practice
64.0,Chemistry,71.0,35.0,5.0,Practical
64.0,English,76.0,30.0,4.0,Practical
64.0,History,76.0,21.0,2.0,Practical
64.0,Physics,75.0,35.0,4.0,Reading
64.0,Chemistry,80.0,36.0,5.0,Practice-Practical
64.0,Computer Science,56.0,36.0,4.0,Reading
64.0,Biology,61.0,20.0,4.0,Practice-Reading
64.0,History,63.0,43.0,1.0,Reading
64.0,Computer Science,54.0,49.0,5.0,Reading-Visual
64.0,Chemistry,66.0,16.0,5.0,Lectures
64.0,Economics,64.0,25.0,2.0,Lectures
65.0,Computer Science,73.0,33.0,5.0,Practical-Lectures
65.0,Science,84.0,45.0,5.0,Reading-Lectures
65.0,Geography,58.0,41.0,5.0,Visual-Lectures
65.0,Science,58.0,23.0,4.0,Lectures-Practice
65.0,Computer Science,87.0,26.0,4.0,Lectures
65.0,English,110.0,23.0,2.0,Reading
65.0,Science,65.0,19.0,4.0,Visual
65.0,Biology,75.0,18.0,2.0,Practice-Reading
65.0,Biology,56.0,28.0,3.0,Practice
65.0,History,80.0,32.0,5.0,Visual-Practical
65.0,English,96.0,37.0,5.0,Lectures
65.0,Chemistry,84.0,54.0,5.0,Practical
65.0,Biology,80.0,37.0,3.0,Practical-Practice
65.0,Mathematics,86.0,56.0,5.0,Reading
65.0,Geography,76.0,39.0,2.0,Practical
65.0,Economics,75.0,21.0,5.0,Practical
65.0,Computer Science,87.0,4.0,5.0,Visual
65.0,English,70.0,42.0,4.0,Reading
65.0,Computer Science,75.0,36.0,5.0,Reading
65.0,Geography,82.0,7.0,5.0,Visual-Reading
66.0,Mathematics,64.0,24.0,5.0,Practice-Practical
66.0,Chemistry,67.0,28.0,5.0,Practical-Reading
66.0,Computer Science,82.0,45.0,4.0,Lectures-Reading
66.0,Economics,63.0,42.0,3.0,Reading-Visual
66.0,Chemistry,76.0,31.0,5.0,Visual-Practice
66.0,Economics,85.0,45.0,5.0,Practical
66.0,Economics,70.0,37.0,4.0,Practical
66.0,Economics,84.0,29.0,3.8680190333082893,Lectures
66.0,Economics,62.0,23.0,4.0,Lectures
66.0,English,76.0,24.0,5.0,Practical
66.0,English,81.0,38.0,4.0,Practice
66.0,English,82.0,31.0,1.0,Visual
66.0,Physics,92.0,45.0,5.0,Visual-Practical
66.0,Physics,71.0,20.0,4.0,Reading
66.0,History,66.0,19.0,4.0,Visual
66.0,Science,75.0,20.0,5.0,Practical
66.0,Mathematics,68.0,21.0,5.0,Lectures
66.0,Chemistry,77.0,16.0,5.0,Visual
66.0,Biology,59.0,33.0,2.0,Practice
66.0,Chemistry,93.0,39.0,4.0,Reading
67.0,Mathematics,78.0,44.0,5.0,Practical
67.0,Computer Science,81.0,30.0,5.0,Reading
67.0,Science,72.0,41.0,5.0,Practice-Visual
67.0,Computer Science,71.0,46.0,5.0,Practice-Lectures
67.0,Mathematics,64.0,25.0,5.0,Practice
67.0,Science,92.0,14.0,5.0,Practical-Practice
67.0,History,65.0,7.0,1.0,Practice-Visual
67.0,History,83.0,17.0,5.0,Reading-Lectures
67.0,Physics,89.0,24.0,5.0,Visual-Practice
67.0,History,75.0,30.0,5.0,Practical-Practice
67.0,Economics,75.0,12.0,3.0,Visual-Practical
67.0,Economics,78.0,47.0,1.0,Lectures-Reading
67.0,History,77.0,32.0,3.0,Visual-Lectures
67.0,Geography,59.0,33.0,1.0,Visual-Lectures
67.0,History,84.0,31.0,3.0,Lectures-Practical
67.0,Economics,76.0,35.0,5.0,Reading
67.0,English,75.0,28.0,4.0,Practical
67.0,Physics,83.0,36.0,5.0,Practice-Practical
67.0,Mathematics,77.0,28.0,5.0,Visual-Practice
67.0,Geography,85.0,35.0,3.0,Reading-Practice
68.0,History,73.0,29.0,1.0,Practical
68.0,Chemistry,75.0,30.0,5.0,Practice
68.0,Chemistry,61.0,41.0,5.0,Practical
68.0,Computer Science,80.0,40.0,4.0,Practical
68.0,Chemistry,57.0,25.0,4.0,Visual
68.0,Computer Science,75.0,52.0,4.0,Reading-Visual
68.0,Computer Science,76.0,25.0,5.0,Lectures
68.0,History,68.0,36.0,2.0,Reading
68.0,Mathematics,90.0,27.0,5.0,Visual-Practical
68.0,Mathematics,65.0,14.0,4.0,Practical
68.0,Mathematics,56.0,19.0,4.0,Visual
68.0,Economics,65.0,9.0,1.0,Practice-Visual
68.0,Geography,63.0,35.0,4.0,Visual-Lectures
68.0,Science,86.0,41.0,5.0,Practice-Practical
68.0,Physics,84.0,25.0,5.0,Practical
68.0,History,82.0,31.0,1.0,Visual-Reading
68.0,English,63.0,35.0,5.0,Visual-Reading
68.0,Science,55.0,33.0,4.0,Reading-Visual
68.0,Physics,71.0,48.0,4.0,Reading
68.0,Science,87.0,21.0,4.0,Practical-Lectures
69.0,Economics,68.0,37.0,2.0,Practical-Lectures
69.0,Economics,85.0,13.0,3.0,Lectures
69.0,Biology,77.0,42.0,1.0,Practice
69.0,Biology,78.0,39.0,3.0,Practical
69.0,Mathematics,87.0,39.0,5.0,Visual
69.0,Science,85.0,27.0,5.0,Reading
69.0,Geography,66.0,23.0,3.0,Reading
69.0,Computer Science,86.0,33.0,4.0,Reading-Practical
69.0,History,78.0,28.0,1.0,Lectures
69.0,Computer Science,77.0,32.0,5.0,Practice
69.0,Economics,78.0,42.0,5.0,Practical
69.0,English,52.0,27.0,4.0,Lectures-Visual
69.0,Physics,79.0,24.0,5.0,Lectures
69.0,Biology,74.0,25.0,5.0,Lectures-Visual
69.0,Biology,72.0,25.0,4.0,Lectures
69.0,Biology,83.0,31.0,2.0,Visual-Lectures
69.0,History,53.0,29.0,1.0,Practical
69.0,English,69.0,45.0,3.0,Visual
69.0,Mathematics,76.0,15.0,5.0,Practice
69.0,Chemistry,87.0,31.0,5.0,Practical-Lectures
70.0,English,74.0,37.0,3.0,Practical
70.0,Chemistry,84.0,5.0,5.0,Lectures-Reading
70.0,Mathematics,76.0,19.0,5.0,Visual-Reading
70.0,Mathematics,78.0,29.909250438706444,5.0,Visual
70.0,Geography,96.0,9.0,1.0,Lectures-Visual
70.0,Science,89.0,22.0,5.0,Reading-Practical
70.0,English,77.0,49.0,1.0,Practice-Practical
70.0,English,80.0,16.0,1.0,Practice
70.0,Geography,90.0,20.0,4.0,Practice-Visual
70.0,Computer Science,76.0,32.0,5.0,Reading-Visual
70.0,Mathematics,68.0,16.0,5.0,Visual
70.0,Computer Science,64.0,32.0,5.0,Lectures-Practical
70.0,Mathematics,76.0,48.0,5.0,Reading
70.0,Geography,76.0,24.0,3.0,Practical
70.0,History,73.0,39.0,4.0,Lectures
70.0,Chemistry,74.0,29.0,4.0,Visual
70.0,Physics,77.0,27.0,2.0,Practical
70.0,Physics,59.0,34.0,5.0,Lectures-Practical
70.0,History,86.0,35.0,1.0,Practice-Visual
70.0,Geography,71.0,34.0,5.0,Reading
71.0,English,76.0,29.0,4.0,Lectures
71.0,Mathematics,69.0,27.0,5.0,Practice-Reading
71.0,History,66.0,35.0,1.0,Practical-Practice
71.0,Economics,76.0,22.0,1.0,Visual
71.0,Science,76.0,40.0,4.0,Visual
71.0,Geography,66.0,20.0,2.0,Visual
71.0,Mathematics,83.0,57.0,4.0,Practice
71.0,Physics,70.0,20.0,4.0,Lectures-Reading
71.0,Physics,87.0,38.0,4.0,Lectures-Practical
71.0,Biology,84.0,26.0,2.0,Reading
71.0,History,65.0,45.0,4.0,Practice-Visual
71.0,Science,78.0,43.0,5.0,Visual-Reading
71.0,Economics,78.0,37.0,2.0,Lectures
71.0,Chemistry,84.0,29.0,5.0,Practical
71.0,Mathematics,83.0,23.0,4.0,Practical-Practice
71.0,Science,75.0,28.0,4.0,Practical
71.0,Computer Science,72.0,22.0,5.0,Practice
71.0,Science,63.0,39.0,5.0,Visual-Lectures
71.0,Chemistry,76.0,38.0,5.0,Practice-Reading
71.0,History,61.0,37.0,4.0,Visual-Lectures
72.0,Economics,69.0,37.0,2.0,Practical-Practice
72.0,Science,75.0,22.0,5.0,Reading
72.0,Economics,80.0,40.0,4.0,Practice
72.0,Mathematics,74.0,24.0,5.0,Reading
72.0,Chemistry,92.0,38.0,5.0,Visual-Reading
72.0,Geography,76.0,36.0,5.0,Reading
72.0,Physics,81.0,8.0,5.0,Visual-Reading
72.0,English,57.0,32.0,1.0,Practical-Visual
72.0,History,83.0,30.0,3.0,Practice-Practical
72.0,Geography,63.0,18.0,4.0,Reading-Visual
72.0,Mathematics,72.0,27.0,5.0,Reading
72.0,History,70.0,34.0,1.0,Practice
72.0,English,77.0,40.0,2.0,Visual-Reading
72.0,Economics,53.0,36.0,1.0,Practical
72.0,Computer Science,79.0,22.0,5.0,Visual-Practical
72.0,Mathematics,76.0,14.0,4.0,Reading
72.0,Economics,71.0,38.0,1.0,Visual
72.0,Chemistry,69.0,31.0,5.0,Visual-Lectures
72.0,Geography,82.0,20.0,2.0,Reading
72.0,Chemistry,85.0,40.0,5.0,Visual-Practice
73.0,Computer Science,62.0,17.0,5.0,Visual-Practice
73.0,English,79.0,34.0,3.0,Practice-Practical
73.0,Biology,84.0,39.0,4.0,Visual-Practice
73.0,Chemistry,64.0,30.0,5.0,Reading
73.0,Physics,54.0,31.0,5.0,Practice
73.0,Physics,71.0,41.0,4.0,Reading
73.0,Physics,67.0,21.0,5.0,Lectures
73.0,Computer Science,79.0,22.0,5.0,Visual
73.0,English,77.0,33.0,3.0,Visual-Lectures
73.0,Physics,77.0,22.0,4.0,Visual
73.0,History,65.0,18.0,4.0,Practical-Lectures
73.0,Mathematics,83.0,22.0,5.0,Visual-Reading
73.0,Chemistry,79.0,34.0,4.0,Lectures
73.0,Mathematics,83.0,26.0,5.0,Lectures
73.0,English,80.0,31.0,5.0,Lectures
73.0,Physics,74.0,24.0,4.0,Visual
73.0,Economics,80.0,31.0,5.0,Reading
73.0,Physics,74.0,29.0,5.0,Practical
73.0,Biology,74.0,18.0,4.0,Reading-Visual
73.0,History,77.0,46.0,1.0,Visual-Practical
74.0,Physics,90.0,26.0,5.0,Practical-Lectures
74.0,Physics,78.0,32.0,4.0,Visual
74.0,Chemistry,79.0,33.0,5.0,Reading
74.0,Mathematics,90.0,40.0,5.0,Visual
74.0,Science,81.0,33.0,4.0,Practice-Visual
74.0,Physics,75.0,40.0,5.0,Practical
74.0,Physics,80.0,29.0,1.0,Reading
74.0,Computer Science,94.0,48.0,5.0,Reading-Lectures
74.0,Economics,92.0,48.0,5.0,Lectures
74.0,Biology,80.0,24.0,1.0,Visual-Reading
74.0,Mathematics,83.0,29.0,5.0,Practice
74.0,Computer Science,73.0,19.0,5.0,Practice
74.0,English,68.0,37.0,3.0,Lectures-Reading
74.0,Mathematics,71.0,22.0,4.0,Practice-Visual
74.0,Geography,67.0,31.0,5.0,Reading-Lectures
74.0,Chemistry,54.0,25.0,4.0,Reading-Visual
74.0,Economics,81.0,22.0,5.0,Lectures-Visual
74.0,Chemistry,76.0,25.0,4.0,Lectures
74.0,Biology,63.0,25.0,1.0,Lectures
74.0,English,60.0,10.0,1.0,Reading-Practical
75.0,Mathematics,91.0,31.0,5.0,Lectures
75.0,Biology,65.0,18.0,1.0,Practical
75.0,Economics,81.0,24.0,4.0,Practical
75.0,Chemistry,78.0,25.0,5.0,Lectures
75.0,Geography,72.0,22.0,3.0,Reading-Practice
75.0,Chemistry,59.0,17.0,5.0,Practical
75.0,Computer Science,76.0,17.0,5.0,Lectures-Practice
75.0,English,57.0,6.0,3.0,Reading-Practical
75.0,History,78.0,40.0,3.0,Visual
75.0,Computer Science,58.0,40.0,5.0,Visual-Practice
75.0,Biology,70.0,38.0,3.0,Practical-Reading
75.0,Economics,77.0,14.0,3.0,Reading
75.0,History,74.0,28.0,1.0,Visual
75.0,English,63.0,28.0,4.0,Visual
75.0,Biology,74.0,30.0,2.0,Reading
75.0,Chemistry,60.0,19.0,5.0,Visual
75.0,Science,65.0,27.0,5.0,Lectures-Visual
75.0,Science,69.0,18.0,5.0,Visual-Reading
75.0,History,87.0,40.0,4.0,Practice
75.0,Computer Science,79.0,38.0,4.0,Visual-Reading
76.0,Mathematics,77.0,39.0,5.0,Practical-Practice
76.0,Physics,86.0,22.0,5.0,Reading-Practice
76.0,English,67.0,16.0,4.0,Reading
76.0,English,81.0,38.0,2.0,Visual
76.0,Science,82.0,27.0,5.0,Practice
76.0,Chemistry,88.0,27.0,4.0,Practical
76.0,Physics,82.0,33.0,5.0,Reading-Lectures
76.0,History,75.0,23.0,4.0,Visual
76.0,Mathematics,71.0,41.0,5.0,Visual
76.0,Chemistry,66.0,31.0,5.0,Practice-Reading
76.0,Biology,53.0,39.0,2.0,Reading-Practical
76.0,English,76.0,38.0,3.0,Reading
76.0,History,78.0,24.0,5.0,Practice-Lectures
76.0,Chemistry,91.0,48.0,4.0,Lectures-Practice
76.0,Computer Science,62.0,37.0,4.0,Practical-Lectures
76.0,Geography,70.0,37.0,3.0,Practice
76.0,Mathematics,78.0,24.0,4.0,Practice
76.0,Science,87.0,21.0,5.0,Practice-Lectures
76.0,Chemistry,67.0,46.0,5.0,Lectures
76.0,Biology,79.0,28.0,5.0,Reading-Practical
77.0,Geography,59.0,20.0,1.0,Reading
77.0,Mathematics,78.0,26.0,4.0,Reading
77.0,Chemistry,70.0,18.0,5.0,Lectures
77.0,Physics,79.0,14.0,5.0,Reading
77.0,English,74.0,23.0,4.0,Lectures-Practice
77.0,Science,83.0,35.0,4.0,Practice-Lectures
77.0,Mathematics,66.0,36.0,5.0,Practice
77.0,Economics,67.0,25.0,2.0,Practical-Visual
77.0,Mathematics,69.0,16.0,4.0,Visual
77.0,Chemistry,85.0,60.0,5.0,Visual-Practical
77.0,English,59.0,26.0,4.0,Reading-Practice
77.0,History,71.0,23.0,1.0,Practice
77.0,History,80.0,30.0,3.0,Lectures
77.0,Economics,60.0,35.0,4.0,Lectures-Visual
77.0,Physics,73.0,25.0,5.0,Visual-Practical
77.0,Mathematics,87.0,33.0,5.0,Lectures
77.0,Physics,54.0,27.0,5.0,Practice-Visual
77.0,Physics,68.0,22.0,5.0,Visual-Practice
77.0,Chemistry,81.0,24.0,5.0,Practice
77.0,Biology,90.0,24.0,1.0,Practical-Reading
78.0,Science,84.0,29.0,5.0,Lectures-Visual
78.0,Physics,63.0,19.0,4.0,Practice
78.0,Chemistry,66.0,21.0,5.0,Practical
78.0,Chemistry,85.0,34.0,5.0,Reading-Lectures
78.0,Computer Science,88.0,31.0,5.0,Reading-Practical
78.0,Chemistry,61.0,40.0,5.0,Reading-Practice
78.0,Science,80.0,9.0,5.0,Reading-Visual
78.0,Biology,57.0,41.0,1.0,Practice-Lectures
78.0,Biology,87.0,31.0,4.0,Reading
78.0,Chemistry,62.0,34.0,4.0,Visual
78.0,Mathematics,86.0,14.0,5.0,Practice-Visual
78.0,Physics,79.0,34.0,5.0,Visual-Reading
78.0,Science,62.0,26.0,5.0,Reading-Practical
78.0,Economics,86.0,51.0,1.0,Practical
78.0,Computer Science,81.0,23.0,5.0,Reading
78.0,Chemistry,65.0,20.0,4.0,Practical-Practice
78.0,Economics,81.0,43.0,2.0,Reading
78.0,Chemistry,90.0,31.0,5.0,Lectures-Practice
78.0,Biology,72.0,17.0,5.0,Practice
78.0,Biology,85.0,34.0,3.0,Practical-Practice
,Geography,96.0,40.0,3.0,Lectures-Reading
79.0,Economics,70.0,37.0,2.0,Visual
79.0,Economics,64.0,27.0,2.0,Practical
79.0,English,78.0,20.0,1.0,Practice-Practical
79.0,Biology,74.0,47.0,3.0,Practical
79.0,Economics,59.0,52.0,5.0,Practice-Reading
79.0,English,85.0,30.0,4.0,Lectures-Practical
79.0,Mathematics,68.0,48.0,5.0,Practice
79.0,Science,66.0,23.0,5.0,Practical
79.0,Mathematics,58.0,33.0,5.0,Practical-Visual
79.0,History,80.0,33.0,4.0,Reading
79.0,Economics,89.0,33.0,4.0,Lectures-Practical
79.0,Geography,68.0,35.0,3.0,Practical
79.0,English,67.0,22.0,4.0,Reading
79.0,History,77.0,36.0,1.0,Lectures
79.0,Chemistry,75.0,29.0,5.0,Visual-Practical
