Student ID,Subject,Previous Score,Time Left,Subject Importance,Preferred Learning Style
107.0,Operating Systems,92.0,23.0,1.0,Lectures-Reading
107.0,Theory of Computation,72.0,41.0,4.0,Practical
107.0,Discrete Mathematics,95.0,29.0,4.0,Practical
107.0,Discrete Mathematics,96.0,10.0,4.0,Lectures-Visual
107.0,Compiler Design,79.0,39.0,3.0,Practice-Practical
107.0,Computer Networks,68.0,15.0,5.0,Practice
107.0,Software Engineering,78.0,24.0,5.0,Reading-Practical
107.0,Discrete Mathematics,77.0,31.0,1.0,Visual
107.0,Computer Architecture and Organization,66.0,36.0,5.0,Reading
107.0,Theory of Computation,75.0,31.0,5.0,Practical
108.0,Artificial Intelligence and Machine Learning,83.0,29.0,1.0,Practice-Visual
108.0,Artificial Intelligence and Machine Learning,70.0,27.0,4.0,Practice
108.0,Software Engineering,80.0,34.0,5.0,Practical
108.0,Database Management Systems,73.0,19.0,5.0,Reading
108.0,Data Structures and Algorithms,83.0,35.0,2.0,Reading
108.0,Artificial Intelligence and Machine Learning,88.0,39.0,2.0,Lectures
108.0,Data Structures and Algorithms,71.0,31.0,4.0,Reading
108.0,Operating Systems,70.0,38.0,5.0,Practical
108.0,Discrete Mathematics,93.0,21.0,4.0,Visual-Practice
108.0,Operating Systems,80.0,26.0,3.0,Reading
108.0,Computer Architecture and Organization,81.0,32.0,4.0,Practical
108.0,Theory of Computation,67.0,13.0,4.0,Lectures-Reading
108.0,Software Engineering,65.0,20.0,5.0,Reading-Lectures
108.0,Operating Systems,80.0,20.0,1.0,Practical-Practice
108.0,Compiler Design,75.0,21.0,1.0,Lectures-Practice
108.0,Artificial Intelligence and Machine Learning,67.0,26.0,4.0,Visual
108.0,Discrete Mathematics,79.0,33.0,2.0,Lectures
108.0,Computer Networks,87.0,41.0,5.0,Practice-Lectures
108.0,Artificial Intelligence and Machine Learning,74.0,12.0,4.0,Lectures
108.0,Database Management Systems,69.0,32.0,5.0,Practice-Practical
109.0,Theory of Computation,86.0,23.0,5.0,Visual-Practical
109.0,Operating Systems,79.0,31.0,1.0,Visual
109.0,Computer Architecture and Organization,68.0,37.0,5.0,Practice
109.0,Discrete Mathematics,78.0,34.0,1.0,Practical
109.0,Discrete Mathematics,58.0,41.0,4.0,Practice
109.0,Computer Networks,72.0,41.0,5.0,Visual
109.0,Computer Networks,84.0,26.0,5.0,Lectures
109.0,Data Structures and Algorithms,77.0,20.0,2.0,Lectures-Practical
109.0,Operating Systems,76.0,1.0,3.0,Practical
109.0,Artificial Intelligence and Machine Learning,81.0,34.0,2.0,Practice
109.0,Computer Architecture and Organization,83.0,25.0,5.0,Lectures-Visual
109.0,Computer Architecture and Organization,67.0,36.0,5.0,Practice
109.0,Database Management Systems,78.0,33.0,5.0,Lectures
109.0,Artificial Intelligence and Machine Learning,63.0,14.0,1.0,Practical-Practice
109.0,Artificial Intelligence and Machine Learning,70.0,37.0,2.0,Reading-Practice
109.0,Compiler Design,72.0,35.0,3.0,Practical
109.0,Computer Architecture and Organization,78.0,46.0,4.0,Reading-Lectures
109.0,Data Structures and Algorithms,51.0,25.0,1.0,Visual
109.0,Computer Networks,86.0,52.0,5.0,Lectures-Practical
109.0,Computer Architecture and Organization,89.0,40.0,5.0,Visual-Lectures
110.0,Computer Architecture and Organization,57.0,27.0,5.0,Practice
110.0,Discrete Mathematics,85.0,36.0,1.0,Practice
110.0,Computer Networks,73.0,17.0,5.0,Practical-Visual
110.0,Discrete Mathematics,69.0,25.0,1.0,Reading
110.0,Theory of Computation,91.0,48.0,5.0,Reading-Practical
110.0,Operating Systems,63.0,17.0,2.0,Practice
110.0,Software Engineering,65.0,25.0,5.0,Visual-Reading
110.0,Data Structures and Algorithms,75.0,15.0,3.0,Lectures-Practical
110.0,Data Structures and Algorithms,61.0,24.0,3.0,Visual
110.0,Data Structures and Algorithms,92.0,13.0,3.0,Visual-Practice
110.0,Computer Networks,83.0,31.0,5.0,Practical-Lectures
110.0,Computer Networks,70.0,24.0,4.0,Practical
110.0,Theory of Computation,72.0,24.0,5.0,Practical-Practice
110.0,Computer Networks,55.0,30.0,5.0,Lectures-Practice
110.0,Software Engineering,64.0,21.0,4.0,Practical-Reading
110.0,Compiler Design,89.0,30.0,2.0,Visual
110.0,Artificial Intelligence and Machine Learning,70.0,20.0,4.0,Practical-Lectures
110.0,Discrete Mathematics,70.0,25.0,3.0,Lectures-Practical
110.0,Operating Systems,71.0,32.0,2.0,Lectures-Practice
110.0,Operating Systems,78.0,30.0,3.0,Reading-Practice
111.0,Artificial Intelligence and Machine Learning,78.0,37.0,4.0,Practical-Lectures
111.0,Software Engineering,72.0,34.0,4.0,Reading-Lectures
111.0,Data Structures and Algorithms,79.0,37.0,5.0,Visual-Practice
111.0,Theory of Computation,54.0,11.0,5.0,Visual
111.0,Database Management Systems,69.0,26.0,5.0,Practice-Visual
111.0,Data Structures and Algorithms,81.0,20.0,2.0,Visual-Practice
111.0,Artificial Intelligence and Machine Learning,61.0,35.0,4.0,Visual
111.0,Computer Networks,85.0,37.0,5.0,Practice-Reading
111.0,Theory of Computation,69.0,21.0,4.0,Visual-Practice
111.0,Operating Systems,77.0,34.0,1.0,Lectures
111.0,Compiler Design,77.0,21.0,3.0,Reading
111.0,Compiler Design,66.0,24.0,2.0,Practical
111.0,Artificial Intelligence and Machine Learning,77.0,30.0,2.0,Lectures-Reading
111.0,Discrete Mathematics,73.0,34.0,3.0,Practical-Practice
111.0,Operating Systems,74.0,33.0,4.0,Practical-Practice
111.0,Theory of Computation,96.0,29.0,5.0,Practice
111.0,Discrete Mathematics,80.0,17.0,1.0,Reading-Lectures
111.0,Operating Systems,74.0,5.0,1.0,Practical
111.0,Theory of Computation,76.0,30.0,4.0,Lectures-Visual
111.0,Compiler Design,96.0,16.0,5.0,Practical-Lectures
112.0,Computer Networks,74.0,37.0,4.0,Practical-Practice
112.0,Database Management Systems,79.0,34.0,4.0,Lectures-Visual
112.0,Discrete Mathematics,52.0,20.0,5.0,Practical-Lectures
112.0,Computer Architecture and Organization,66.0,20.0,4.0,Lectures
112.0,Theory of Computation,80.0,22.0,5.0,Practical
112.0,Operating Systems,82.0,37.0,4.0,Lectures
112.0,Compiler Design,77.0,29.0,3.0,Practical
112.0,Discrete Mathematics,68.0,15.0,1.0,Reading
112.0,Discrete Mathematics,63.0,31.0,1.0,Practical-Lectures
112.0,Discrete Mathematics,71.0,24.0,2.0,Reading-Visual
112.0,Artificial Intelligence and Machine Learning,67.0,31.0,2.0,Practical-Visual
112.0,Computer Networks,83.0,29.0,5.0,Lectures-Reading
112.0,Software Engineering,75.0,45.0,5.0,Practical
112.0,Theory of Computation,88.0,25.0,5.0,Practice
112.0,Data Structures and Algorithms,83.0,32.0,5.0,Reading
112.0,Discrete Mathematics,73.0,14.0,3.0,Practical
112.0,Data Structures and Algorithms,89.0,33.0,1.0,Practice-Lectures
112.0,Data Structures and Algorithms,89.0,30.0,5.0,Practice-Reading
112.0,Artificial Intelligence and Machine Learning,94.0,18.0,1.0,Practice
112.0,Database Management Systems,80.0,31.0,5.0,Reading
113.0,Computer Networks,74.0,24.0,5.0,Reading
113.0,Software Engineering,88.0,48.0,5.0,Lectures
113.0,Operating Systems,77.0,15.0,1.0,Practice-Reading
113.0,Operating Systems,73.0,31.0,2.0,Visual
113.0,Discrete Mathematics,76.0,37.0,3.0,Practice
113.0,Artificial Intelligence and Machine Learning,75.0,51.0,3.0,Reading
113.0,Discrete Mathematics,73.0,41.0,4.0,Practice
113.0,Theory of Computation,84.0,37.0,5.0,Practice
113.0,Data Structures and Algorithms,48.0,35.0,2.0,Practical
113.0,Theory of Computation,69.0,47.0,4.0,Lectures
113.0,Discrete Mathematics,61.0,40.0,1.0,Visual
113.0,Data Structures and Algorithms,64.0,14.0,5.0,Lectures
113.0,Database Management Systems,91.0,25.0,4.0,Practical-Reading
113.0,Database Management Systems,70.0,31.0,5.0,Practice
113.0,Computer Networks,74.0,53.0,5.0,Lectures-Practical
113.0,Data Structures and Algorithms,72.0,41.0,5.0,Lectures
113.0,Discrete Mathematics,70.0,29.0,3.868019033308289,Lectures
113.0,Computer Architecture and Organization,75.0,37.0,5.0,Reading-Practical
113.0,Data Structures and Algorithms,88.0,45.0,5.0,Visual-Lectures
113.0,Data Structures and Algorithms,92.0,25.0,3.0,Practice-Practical
114.0,Computer Architecture and Organization,76.0,43.0,4.0,Reading-Practical
114.0,Discrete Mathematics,74.0,36.0,1.0,Practice-Visual
114.0,Artificial Intelligence and Machine Learning,84.0,49.0,5.0,Visual
114.0,Computer Architecture and Organization,88.0,22.0,5.0,Visual-Reading
114.0,Data Structures and Algorithms,66.0,37.0,2.0,Lectures-Reading
114.0,Theory of Computation,79.0,12.0,5.0,Practice
114.0,Compiler Design,79.0,22.0,2.0,Practice
114.0,Theory of Computation,75.0,19.0,5.0,Practice-Visual
114.0,Database Management Systems,76.0,23.0,5.0,Visual
114.0,Artificial Intelligence and Machine Learning,87.0,35.0,2.0,Visual
114.0,Operating Systems,76.0,34.0,5.0,Practical
114.0,Artificial Intelligence and Machine Learning,79.0,37.0,1.0,Reading-Practical
114.0,Computer Architecture and Organization,87.0,25.0,5.0,Practice
114.0,Discrete Mathematics,70.0,42.0,5.0,Reading
114.0,Discrete Mathematics,72.0,33.0,4.0,Visual-Lectures
114.0,Discrete Mathematics,62.0,29.909250438706444,5.0,Lectures
114.0,Computer Networks,74.0,34.0,5.0,Visual
114.0,Artificial Intelligence and Machine Learning,74.0,24.0,2.0,Lectures
114.0,Computer Networks,86.0,31.0,5.0,Practice
114.0,Theory of Computation,82.0,29.909250438706444,5.0,Reading
115.0,Data Structures and Algorithms,74.0,50.0,3.0,Visual
115.0,Software Engineering,66.0,27.0,5.0,Practical
115.0,Software Engineering,59.0,12.0,5.0,Reading
115.0,Software Engineering,88.0,48.0,5.0,Practice
115.0,Software Engineering,75.0,23.0,5.0,Reading
115.0,Computer Architecture and Organization,68.0,21.0,5.0,Reading-Lectures
115.0,Compiler Design,76.0,17.0,2.0,Visual-Practical
115.0,Discrete Mathematics,75.0,25.0,2.0,Visual
115.0,Computer Architecture and Organization,75.08080301129235,20.0,4.0,Practical-Lectures
115.0,Theory of Computation,45.0,34.0,5.0,Reading-Visual
115.0,Discrete Mathematics,81.0,27.0,4.0,Practice
115.0,Compiler Design,70.0,24.0,2.0,Reading-Practical
115.0,Software Engineering,67.0,21.0,4.0,Reading
115.0,Compiler Design,80.0,42.0,2.0,Practical-Reading
115.0,Theory of Computation,84.0,10.0,5.0,Practical-Lectures
115.0,Operating Systems,71.0,28.0,2.0,Visual-Practice
115.0,Computer Architecture and Organization,73.0,34.0,5.0,Practice-Visual
115.0,Database Management Systems,78.0,19.0,5.0,Lectures
115.0,Operating Systems,76.0,27.0,4.0,Reading
115.0,Computer Architecture and Organization,74.0,36.0,4.0,Visual
116.0,Computer Architecture and Organization,65.0,22.0,4.0,Visual
116.0,Data Structures and Algorithms,81.0,34.0,2.0,Visual
116.0,Computer Networks,77.0,22.0,5.0,Lectures
116.0,Computer Architecture and Organization,80.0,39.0,5.0,Practical-Lectures
116.0,Data Structures and Algorithms,75.0,11.0,2.0,Practical
116.0,Theory of Computation,54.0,48.0,4.0,Visual
116.0,Operating Systems,64.0,17.0,5.0,Lectures-Practical
116.0,Database Management Systems,74.0,40.0,5.0,Visual-Practice
116.0,Data Structures and Algorithms,76.0,23.0,4.0,Reading-Lectures
116.0,Database Management Systems,62.0,51.0,4.0,Practical
116.0,Theory of Computation,73.0,45.0,4.0,Reading
116.0,Computer Architecture and Organization,73.0,39.0,5.0,Practical-Lectures
116.0,Discrete Mathematics,76.0,23.0,4.0,Practical-Practice
116.0,Data Structures and Algorithms,72.0,25.0,5.0,Lectures
116.0,Computer Networks,96.0,33.0,5.0,Practice-Reading
116.0,Discrete Mathematics,64.0,38.0,1.0,Practical
116.0,Database Management Systems,72.0,38.0,5.0,Reading
116.0,Data Structures and Algorithms,73.0,21.0,1.0,Reading
116.0,Data Structures and Algorithms,89.0,39.0,2.0,Lectures-Practice
116.0,Discrete Mathematics,90.0,17.0,4.0,Practical
117.0,Theory of Computation,62.0,31.0,4.0,Lectures-Visual
117.0,Computer Architecture and Organization,80.0,26.0,5.0,Practical
117.0,Data Structures and Algorithms,109.0,27.0,3.0,Lectures-Practice
117.0,Compiler Design,82.0,43.0,3.0,Lectures-Practice
117.0,Operating Systems,88.0,21.0,2.0,Lectures
117.0,Data Structures and Algorithms,81.0,14.0,2.0,Visual-Practice
117.0,Theory of Computation,88.0,29.0,5.0,Visual-Practice
117.0,Artificial Intelligence and Machine Learning,72.0,22.0,2.0,Reading-Visual
117.0,Computer Architecture and Organization,66.0,25.0,4.0,Practice
117.0,Theory of Computation,49.0,30.0,5.0,Reading
117.0,Artificial Intelligence and Machine Learning,87.0,32.0,4.0,Practical-Lectures
117.0,Operating Systems,83.0,29.0,3.0,Practice-Visual
117.0,Computer Architecture and Organization,67.0,26.0,4.0,Visual
117.0,Theory of Computation,83.0,15.0,4.0,Practice
117.0,Theory of Computation,84.0,31.0,5.0,Lectures
117.0,Computer Architecture and Organization,67.0,36.0,4.0,Visual-Reading
117.0,Software Engineering,67.0,33.0,5.0,Practice
117.0,Theory of Computation,64.0,35.0,5.0,Practical
117.0,Database Management Systems,77.0,40.0,5.0,Visual
117.0,Computer Architecture and Organization,78.0,24.0,5.0,Practical-Practice
118.0,Compiler Design,78.0,43.0,4.0,Practice
118.0,Software Engineering,71.0,16.0,5.0,Reading-Visual
118.0,Computer Architecture and Organization,61.0,27.0,4.0,Reading
118.0,Computer Networks,85.0,39.0,5.0,Visual
118.0,Software Engineering,77.0,16.0,4.0,Practical
118.0,Artificial Intelligence and Machine Learning,82.0,34.0,5.0,Reading-Practical
118.0,Compiler Design,70.0,23.0,2.0,Practice
118.0,Operating Systems,74.0,23.0,1.0,Visual-Practical
118.0,Operating Systems,81.0,34.0,1.0,Visual-Practice
118.0,Compiler Design,70.0,19.0,1.0,Practice
118.0,Compiler Design,83.0,41.0,4.0,Practical
118.0,Computer Architecture and Organization,88.0,28.0,5.0,Lectures-Reading
118.0,Data Structures and Algorithms,87.0,47.0,3.0,Practical-Lectures
118.0,Software Engineering,79.0,37.0,5.0,Practice
118.0,Operating Systems,71.0,30.0,4.0,Reading
118.0,Compiler Design,90.0,25.0,1.0,Practical
118.0,Database Management Systems,66.0,39.0,5.0,Visual
118.0,Operating Systems,66.0,22.0,2.0,Practice-Reading
118.0,Theory of Computation,56.0,38.0,4.0,Practical-Practice
118.0,Theory of Computation,87.0,26.0,5.0,Lectures
119.0,Software Engineering,84.0,45.0,5.0,Practice
119.0,Software Engineering,62.0,24.0,4.0,Practical
119.0,Theory of Computation,70.0,30.0,5.0,Practice
119.0,Theory of Computation,79.0,31.0,5.0,Lectures-Reading
119.0,Software Engineering,82.0,35.0,4.0,Reading
119.0,Software Engineering,97.0,27.0,5.0,Lectures-Practical
119.0,Operating Systems,83.0,28.0,3.0,Reading
119.0,Computer Architecture and Organization,70.0,17.0,4.0,Practice
119.0,Software Engineering,82.0,37.0,4.0,Lectures
119.0,Theory of Computation,86.0,41.0,5.0,Visual-Lectures
119.0,Software Engineering,61.0,21.0,4.0,Visual-Practical
119.0,Computer Networks,70.0,20.0,5.0,Practice-Visual
119.0,Discrete Mathematics,85.0,20.0,4.0,Practical-Lectures
119.0,Compiler Design,74.0,27.0,5.0,Visual
119.0,Artificial Intelligence and Machine Learning,71.0,6.0,1.0,Practical-Lectures
119.0,Operating Systems,90.0,17.0,4.0,Reading-Lectures
119.0,Artificial Intelligence and Machine Learning,86.0,22.0,5.0,Lectures
119.0,Discrete Mathematics,84.0,29.0,2.0,Visual-Reading
119.0,Computer Architecture and Organization,86.0,37.0,5.0,Reading
119.0,Discrete Mathematics,87.0,24.0,3.0,Visual-Practice
120.0,Compiler Design,71.0,17.0,5.0,Practical
120.0,Database Management Systems,86.0,38.0,5.0,Visual
120.0,Compiler Design,54.0,46.0,2.0,Visual-Practice
120.0,Operating Systems,71.0,27.0,4.0,Practice
120.0,Computer Architecture and Organization,77.0,36.0,5.0,Reading-Practical
120.0,Computer Networks,63.0,35.0,5.0,Lectures-Visual
120.0,Software Engineering,82.0,26.0,5.0,Reading
120.0,Discrete Mathematics,79.0,26.0,2.0,Practical-Practice
120.0,Data Structures and Algorithms,78.0,1.0,5.0,Practice
120.0,Computer Architecture and Organization,80.0,38.0,5.0,Practical
120.0,Theory of Computation,86.0,24.0,5.0,Practical-Visual
120.0,Data Structures and Algorithms,98.0,38.0,4.0,Reading
120.0,Computer Architecture and Organization,74.0,28.0,4.0,Lectures-Practice
120.0,Data Structures and Algorithms,69.0,22.0,5.0,Visual-Reading
120.0,Operating Systems,71.0,31.0,3.0,Reading-Visual
120.0,Compiler Design,77.0,30.0,2.0,Reading
120.0,Computer Architecture and Organization,45.0,21.0,5.0,Lectures
120.0,Theory of Computation,65.0,36.0,5.0,Practical
120.0,Computer Networks,78.0,26.0,5.0,Practice
120.0,Data Structures and Algorithms,70.0,28.0,5.0,Practical
121.0,Operating Systems,73.0,31.0,2.0,Visual-Lectures
121.0,Computer Networks,76.0,28.0,4.0,Lectures
121.0,Computer Networks,88.0,28.0,5.0,Visual-Lectures
121.0,Artificial Intelligence and Machine Learning,83.0,45.0,2.0,Practice
121.0,Discrete Mathematics,74.0,34.0,3.0,Lectures-Visual
121.0,Discrete Mathematics,79.0,31.0,5.0,Reading
121.0,Theory of Computation,60.0,32.0,5.0,Reading-Lectures
121.0,Database Management Systems,64.0,30.0,5.0,Visual
121.0,Data Structures and Algorithms,64.0,33.0,3.0,Lectures-Reading
121.0,Data Structures and Algorithms,66.0,34.0,5.0,Lectures-Reading
121.0,Compiler Design,86.0,17.0,1.0,Practical-Visual
121.0,Discrete Mathematics,82.0,34.0,5.0,Reading
121.0,Data Structures and Algorithms,68.0,34.0,5.0,Lectures
121.0,Computer Architecture and Organization,62.0,43.0,5.0,Practical-Practice
121.0,Computer Networks,87.0,27.0,4.0,Visual
121.0,Database Management Systems,73.0,35.0,5.0,Practice
121.0,Data Structures and Algorithms,70.0,18.0,5.0,Practice
121.0,Artificial Intelligence and Machine Learning,83.0,28.0,5.0,Visual-Practical
121.0,Data Structures and Algorithms,94.0,30.0,5.0,Practical-Practice
121.0,Computer Networks,78.0,18.0,5.0,Practical
122.0,Discrete Mathematics,69.0,34.0,4.0,Practice-Reading
122.0,Software Engineering,87.0,43.0,4.0,Visual-Practical
122.0,Theory of Computation,79.0,25.0,5.0,Lectures-Practical
122.0,Discrete Mathematics,95.0,36.0,3.0,Practice
122.0,Artificial Intelligence and Machine Learning,72.0,11.0,5.0,Visual
122.0,Compiler Design,82.0,48.0,2.0,Practical
122.0,Database Management Systems,83.0,48.0,5.0,Visual
122.0,Discrete Mathematics,80.0,48.0,3.0,Lectures
122.0,Operating Systems,86.0,49.0,4.0,Practical-Reading
122.0,Operating Systems,89.0,31.0,2.0,Lectures
122.0,Discrete Mathematics,64.0,25.0,4.0,Reading-Practice
122.0,Software Engineering,78.0,26.0,5.0,Practice-Visual
122.0,Discrete Mathematics,73.0,28.0,2.0,Visual-Practical
122.0,Artificial Intelligence and Machine Learning,70.0,24.0,1.0,Visual-Practice
122.0,Computer Networks,75.0,9.0,5.0,Lectures-Visual
122.0,Database Management Systems,76.0,30.0,4.0,Practical-Lectures
122.0,Software Engineering,80.0,55.0,5.0,Reading-Practice
122.0,Software Engineering,80.0,21.0,5.0,Visual-Practical
122.0,Artificial Intelligence and Machine Learning,70.0,39.0,1.0,Lectures-Practice
122.0,Theory of Computation,94.0,37.0,5.0,Visual
123.0,Database Management Systems,72.0,21.0,4.0,Visual
123.0,Compiler Design,91.0,29.0,4.0,Practice
123.0,Computer Networks,79.0,30.0,5.0,Practical
123.0,Software Engineering,78.0,33.0,5.0,Practice-Visual
123.0,Discrete Mathematics,69.0,24.0,5.0,Practice
123.0,Operating Systems,65.0,27.0,2.0,Reading
123.0,Operating Systems,75.0,36.0,5.0,Lectures
123.0,Computer Architecture and Organization,74.0,37.0,3.868019033308289,Reading-Practical
123.0,Data Structures and Algorithms,81.0,32.0,1.0,Reading
123.0,Computer Architecture and Organization,95.0,33.0,5.0,Practical
123.0,Database Management Systems,65.0,14.0,5.0,Lectures
123.0,Computer Architecture and Organization,82.0,28.0,5.0,Practical
123.0,Software Engineering,57.0,37.0,4.0,Lectures-Practice
123.0,Artificial Intelligence and Machine Learning,78.0,32.0,2.0,Lectures
123.0,Compiler Design,64.0,28.0,5.0,Lectures
123.0,Data Structures and Algorithms,83.0,23.0,3.0,Reading
123.0,Software Engineering,84.0,21.0,5.0,Reading-Practice
123.0,Theory of Computation,69.0,19.0,4.0,Visual-Reading
123.0,Software Engineering,84.0,16.0,5.0,Lectures-Visual
123.0,Theory of Computation,85.0,21.0,4.0,Visual-Practice
124.0,Discrete Mathematics,75.0,39.0,2.0,Lectures
124.0,Computer Architecture and Organization,81.0,36.0,4.0,Practical
124.0,Computer Networks,63.0,34.0,5.0,Practical-Lectures
124.0,Database Management Systems,81.0,24.0,5.0,Reading
124.0,Computer Architecture and Organization,85.0,46.0,5.0,Practical-Lectures
124.0,Theory of Computation,47.0,10.0,5.0,Lectures
124.0,Database Management Systems,76.0,36.0,4.0,Reading-Practical
124.0,Artificial Intelligence and Machine Learning,67.0,32.0,5.0,Reading
124.0,Database Management Systems,82.0,38.0,5.0,Practice-Visual
124.0,Data Structures and Algorithms,74.0,17.0,4.0,Visual
124.0,Operating Systems,65.0,15.0,3.0,Practical-Lectures
124.0,Computer Networks,58.0,31.0,5.0,Practice-Lectures
124.0,Artificial Intelligence and Machine Learning,67.0,25.0,3.0,Visual-Lectures
124.0,Artificial Intelligence and Machine Learning,67.0,29.0,1.0,Visual
124.0,Compiler Design,70.0,54.0,1.0,Lectures
124.0,Database Management Systems,75.0,57.0,5.0,Practical-Visual
124.0,Computer Networks,73.0,40.0,5.0,Reading-Practical
124.0,Artificial Intelligence and Machine Learning,66.0,27.0,3.0,Lectures-Practical
124.0,Operating Systems,69.0,33.0,3.0,Lectures
124.0,Software Engineering,76.0,33.0,5.0,Visual-Lectures
125.0,Operating Systems,73.0,33.0,4.0,Lectures
125.0,Computer Architecture and Organization,72.0,32.0,4.0,Lectures-Reading
125.0,Data Structures and Algorithms,88.0,27.0,1.0,Lectures
125.0,Software Engineering,86.0,19.0,5.0,Practical-Lectures
125.0,Theory of Computation,70.0,24.0,5.0,Visual
125.0,Operating Systems,56.0,29.0,2.0,Lectures-Practical
125.0,Theory of Computation,82.0,37.0,4.0,Practice-Practical
125.0,Database Management Systems,81.0,37.0,5.0,Visual
125.0,Operating Systems,66.0,38.0,5.0,Practice
125.0,Data Structures and Algorithms,77.0,52.0,3.0,Practical
125.0,Computer Networks,72.0,34.0,5.0,Practical
125.0,Software Engineering,74.0,36.0,4.0,Visual
125.0,Software Engineering,76.0,45.0,5.0,Visual-Lectures
125.0,Software Engineering,74.0,31.0,5.0,Visual-Reading
125.0,Software Engineering,81.0,28.0,4.0,Reading
125.0,Artificial Intelligence and Machine Learning,70.0,26.0,4.0,Reading-Practice
125.0,Artificial Intelligence and Machine Learning,71.0,38.0,2.0,Visual
125.0,Discrete Mathematics,70.0,28.0,3.0,Reading
125.0,Computer Networks,69.0,31.0,5.0,Practical
125.0,Artificial Intelligence and Machine Learning,69.0,6.0,1.0,Practical
126.0,Computer Networks,84.0,24.0,4.0,Lectures-Practice
126.0,Computer Networks,75.0,26.0,5.0,Practice-Reading
126.0,Computer Architecture and Organization,71.0,20.0,4.0,Lectures
126.0,Operating Systems,82.0,39.0,4.0,Visual
126.0,Computer Architecture and Organization,69.0,25.0,5.0,Reading-Visual
126.0,Computer Networks,80.0,16.0,5.0,Lectures-Reading
126.0,Computer Networks,88.0,28.0,4.0,Practice-Practical
126.0,Computer Networks,76.0,44.0,5.0,Practice-Lectures
126.0,Computer Networks,76.0,46.0,5.0,Reading-Practical
126.0,Computer Architecture and Organization,59.0,34.0,5.0,Practical
126.0,Computer Architecture and Organization,75.0,34.0,4.0,Lectures-Practical
126.0,Software Engineering,83.0,33.0,5.0,Lectures-Practice
126.0,Database Management Systems,83.0,37.0,4.0,Reading-Practical
126.0,Database Management Systems,91.0,38.0,5.0,Lectures
126.0,Compiler Design,75.0,20.0,1.0,Practice
126.0,Theory of Computation,61.0,47.0,4.0,Practice-Reading
126.0,Artificial Intelligence and Machine Learning,80.0,34.0,4.0,Reading-Practical
126.0,Computer Networks,74.0,20.0,5.0,Visual
126.0,Software Engineering,78.0,25.0,4.0,Lectures-Practical
126.0,Computer Networks,87.0,7.0,5.0,Lectures-Visual
127.0,Computer Networks,70.0,31.0,4.0,Practical-Lectures
127.0,Artificial Intelligence and Machine Learning,67.0,39.0,3.0,Lectures
127.0,Data Structures and Algorithms,73.0,23.0,4.0,Practice
127.0,Discrete Mathematics,82.0,41.0,3.0,Lectures
127.0,Artificial Intelligence and Machine Learning,92.0,40.0,1.0,Lectures-Practice
127.0,Computer Architecture and Organization,57.0,35.0,5.0,Practical-Reading
127.0,Operating Systems,79.0,24.0,5.0,Reading-Practice
127.0,Operating Systems,74.0,40.0,2.0,Practice-Visual
127.0,Operating Systems,90.0,45.0,4.0,Reading
127.0,Software Engineering,77.0,49.0,5.0,Practical
127.0,Theory of Computation,74.0,34.0,4.0,Practical
127.0,Software Engineering,70.0,37.0,5.0,Reading-Practical
127.0,Software Engineering,67.0,34.0,4.0,Practice-Practical
127.0,Compiler Design,73.0,47.0,2.0,Practical
127.0,Data Structures and Algorithms,76.0,25.0,4.0,Visual-Lectures
127.0,Computer Networks,89.0,2.0,5.0,Practice-Lectures
127.0,Software Engineering,62.0,34.0,5.0,Practice
127.0,Computer Architecture and Organization,72.0,23.0,5.0,Visual-Reading
127.0,Software Engineering,80.0,20.0,5.0,Lectures
127.0,Data Structures and Algorithms,69.0,16.0,4.0,Practice-Practical
128.0,Computer Networks,63.0,28.0,4.0,Practice
128.0,Theory of Computation,94.0,35.0,5.0,Visual-Lectures
128.0,Artificial Intelligence and Machine Learning,76.0,25.0,4.0,Visual-Lectures
128.0,Theory of Computation,59.0,40.0,4.0,Practical
128.0,Compiler Design,92.0,44.0,2.0,Practice
128.0,Compiler Design,89.0,39.0,5.0,Lectures
128.0,Data Structures and Algorithms,71.0,29.0,5.0,Lectures
128.0,Discrete Mathematics,66.0,31.0,1.0,Reading
128.0,Computer Architecture and Organization,73.0,30.0,5.0,Visual
128.0,Data Structures and Algorithms,80.0,36.0,1.0,Visual-Practice
128.0,Data Structures and Algorithms,57.0,22.0,5.0,Practice
128.0,Theory of Computation,78.0,28.0,5.0,Practical-Practice
128.0,Data Structures and Algorithms,78.0,46.0,1.0,Lectures-Practice
128.0,Theory of Computation,93.0,28.0,5.0,Reading
128.0,Computer Networks,80.0,23.0,5.0,Lectures
128.0,Computer Networks,71.0,37.0,4.0,Reading
128.0,Theory of Computation,71.0,31.0,4.0,Lectures-Reading
128.0,Computer Architecture and Organization,80.0,37.0,5.0,Practice-Lectures
128.0,Operating Systems,75.0,35.0,3.0,Visual
128.0,Discrete Mathematics,69.0,25.0,4.0,Practice
129.0,Discrete Mathematics,71.0,19.0,1.0,Lectures-Visual
129.0,Computer Architecture and Organization,80.0,21.0,4.0,Reading
129.0,Artificial Intelligence and Machine Learning,83.0,37.0,1.0,Reading
129.0,Computer Architecture and Organization,78.0,37.0,4.0,Visual-Practice
129.0,Database Management Systems,68.0,20.0,4.0,Reading
129.0,Operating Systems,82.0,27.0,1.0,Practice-Lectures
129.0,Compiler Design,84.0,39.0,2.0,Lectures
129.0,Computer Networks,90.0,33.0,5.0,Reading
